game_id,timestamp,result,mode,planning,planning_params,army_a,army_b,round,player,unit,action,shoot_target,charge_target,value_before,value_after,value_delta,shadow_unit,shadow_action,shadow_reason,shadow_charge_target,shadow_shoot_target,shadow_value,diverged,shadow_dest,shadow_dest_shoot_target,shadow_pos_shoot_target
20260420_233100,2026-04-20T23:31:00.415429,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,B,Player B's Jetbike Strikers,charge,,,-0.1504,-0.2236,-0.0732,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415446,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,A,Player A's Retributors 1,charge,,Player B's Jetbike Strikers,0.1563,0.2238,0.0675,Player A's Elemental Strikers,rush,model chose rush,,,0.0000,True,,,
20260420_233100,2026-04-20T23:31:00.415465,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,B,Player B's Support Artillery 2,hold,,,-0.2539,-0.2320,0.0219,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415492,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,A,Player A's Elemental Strikers,rush,,,0.1779,0.3052,0.1273,Player A's Elemental Strikers,rush,model chose rush,,,0.0000,False,"53,20",,
20260420_233100,2026-04-20T23:31:00.415512,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,B,Player B's Support Artillery 1,hold,,,-0.2710,-0.2931,-0.0222,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415551,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,A,Player A's Great Elemental,charge,,Player B's Heavy Jetbike,0.3629,0.1406,-0.2223,Player A's Great Elemental,charge,model chose charge,Player B's Heavy Jetbike,,0.0000,False,,,
20260420_233100,2026-04-20T23:31:00.415571,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",2,B,Player B's AG Tank,advance,,,-0.0973,-0.2491,-0.1517,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415604,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Jetbike Protectors,advance,Player B's Shifters 2,,0.2802,0.1882,-0.0920,Player A's Retributors 1,charge,model chose charge,Player B's Jetbike Strikers,,0.0000,True,"44,23",Player B's Shifters 2,Player B's Protectors 1
20260420_233100,2026-04-20T23:31:00.415624,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,B,Player B's Heavy Jetbike,advance,,,-0.2606,-0.2797,-0.0191,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415641,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Heavy Jetbike,advance,Player B's Jetbike Strikers,,0.2034,0.2447,0.0412,Player A's Elemental Protectors,advance,model chose advance,,Player B's Jetbike Strikers,0.0000,True,"20,22",Player B's Protectors 1,Player B's Protectors 1
20260420_233100,2026-04-20T23:31:00.415661,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,B,Player B's Protectors 1,advance,,,-0.3387,-0.3548,-0.0162,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415678,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Retributors 1,charge,,Player B's Jetbike Strikers,0.2700,0.5769,0.3069,Player A's Retributors 1,charge,model chose charge,Player B's Jetbike Strikers,,0.0000,False,,,
20260420_233100,2026-04-20T23:31:00.415698,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,B,Player B's AG Tank,charge,,,-0.6212,-0.5665,0.0547,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415714,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Great Elemental,charge,,Player B's Heavy Jetbike,0.3696,0.4940,0.1244,Player A's Elemental Protectors,advance,model chose advance,,Player B's Protectors 1,0.0000,True,,,
20260420_233100,2026-04-20T23:31:00.415733,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,B,Player B's Support Artillery 1,hold,,,-0.5989,-0.6072,-0.0083,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415750,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Elemental Protectors,advance,Player B's Protectors 1,,0.5601,0.5374,-0.0226,Player A's Elemental Protectors,advance,model chose advance,,Player B's Protectors 1,0.0000,False,"24,24",Player B's Protectors 1,Player B's Protectors 1
20260420_233100,2026-04-20T23:31:00.415771,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,B,Player B's Support Artillery 2,hold,,,-0.5978,-0.5817,0.0161,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415798,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",3,A,Player A's Elemental Strikers,advance,,,0.5720,0.6930,0.1210,Player A's Elemental Strikers,charge,model chose charge,Player B's Support Artillery 1,,0.0000,True,"55,33",,
20260420_233100,2026-04-20T23:31:00.415819,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,B,Player B's AG Tank,advance,,,-0.7708,-0.7553,0.0155,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415858,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,A,Player A's Jetbike Protectors,rush,,,0.6885,0.7897,0.1012,Player A's Great Elemental,rush,model chose rush,,,0.0000,True,"37,39",,
20260420_233100,2026-04-20T23:31:00.415894,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,B,Player B's Support Artillery 2,hold,,,-0.8620,-0.7368,0.1253,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415911,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,A,Player A's Heavy Jetbike,advance,Player B's AG Tank,,0.6535,0.7691,0.1156,Player A's Elemental Strikers,advance,model chose advance,,Player B's Support Artillery 1,0.0000,True,"29,24",Player B's Support Artillery 2,Player B's Support Artillery 2
20260420_233100,2026-04-20T23:31:00.415931,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,B,Player B's Support Artillery 1,hold,,,-0.8294,-0.8495,-0.0200,,,,,,,False,,,
20260420_233100,2026-04-20T23:31:00.415948,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,A,Player A's Elemental Strikers,charge,,Player B's Support Artillery 1,0.7843,0.7417,-0.0425,Player A's Elemental Strikers,charge,model chose charge,Player B's Support Artillery 1,,0.0000,False,,,
20260420_233100,2026-04-20T23:31:00.415966,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #16 (1975pts): heavy_jetbike, elemental_protectors, great_elemental, retributors, retributors, protectors, jetbike_protectors, shifters, shifters, elemental_strikers","HoF_ml #12 (2000pts): support_artillery, jetbike_strikers, shifters, shifters, ag_tank, protectors, support_artillery, retributors, protectors, heavy_jetbike",4,A,Player A's Great Elemental,advance,,,0.7417,0.7521,0.0103,Player A's Great Elemental,rush,model chose rush,,,0.0000,True,"18,19",,
20260420_235355,2026-04-20T23:53:55.052753,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",1,B,Player B's Jetbike Strikers 2,rush,,,0.5444,0.5488,0.0044,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.052788,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",1,A,Player A's Shifters,advance,Player B's Combat Walker,,-0.3702,-0.1451,0.2250,Player A's Shifters,advance,model chose advance,,Player B's Combat Walker,0.0000,False,"35,13",Player B's Combat Walker,Player B's Combat Walker
20260420_235355,2026-04-20T23:53:55.052813,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",1,B,Player B's Retributors (Combined),rush,,,0.2580,0.2528,-0.0052,,,,,,,False,,,
20260420_235355,2026-04-20T23:53:55.052831,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",1,A,Player A's Support Artillery,hold,Player B's Shifters (Combined),,-0.1365,0.1093,0.2457,Player A's Great Elemental,rush,model chose rush,,,0.0000,True,"34,5",Player B's Elven Noble 1,Player B's Elven Noble 1
20260420_235355,2026-04-20T23:53:55.052849,win,objectives,True,"K=4,C=4,M=32,N=6","HoF_ml rank #13 (2000pts): jetbike_protectors_combined, great_elemental, shifters, acolytes, jetbike_protectors, scorchers, protectors, elite_protector, support_artillery, protectors_combined","HoF_ml #25 (1990pts): great_elemental, jetbike_strikers, shifters_combined, retributors_combined, protectors_combined, combat_walker, jetbike_strikers, elven_noble, elven_noble, elite_protector",1,B,Player B's Elite Protector,rush,,,-0.0510,-0.0574,-0.0064,,,,,,,False,,,
